Year_Month,Date,S_No,Commodity_Raw,Commodity,Target_Commodity,Category,Unit,National_Average_Price,Source_File,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar
2024-04,2024-04-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,311.71,2024-04_Annexure1.pdf,326.26,302.59,300.0,290.0,289.38,288.31,320.0,304.37,289.88,307.33,323.91,340.0,323.25,296.35,302.47,389.95,320.0
2024-04,2024-04-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,541.09,2024-04_Annexure1.pdf,580.55,557.27,534.75,517.43,582.2,569.94,540.0,528.62,506.58,513.86,493.99,489.7,548.13,552.66,584.81,613.69,503.31
2024-04,2024-04-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,257.76,2024-04_Annexure1.pdf,287.35,271.92,240.0,232.49,250.9,233.29,240.0,252.14,256.62,265.77,248.24,260.0,240.0,280.47,260.0,297.44,276.63
2024-04,2024-04-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,72.2,2024-04_Annexure1.pdf,93.63,82.49,76.32,77.07,72.66,67.76,69.28,69.88,75.85,66.27,61.38,57.19,56.78,88.2,79.91,67.24,76.58
2024-04,2024-04-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,192.31,2024-04_Annexure1.pdf,233.23,219.72,202.1,202.69,190.06,174.55,203.34,158.74,159.18,225.74,209.01,171.2,154.09,210.24,163.81,223.38,196.36
2024-04,2024-04-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,103.9,2024-04_Annexure1.pdf,133.7,116.67,120.98,134.21,108.61,102.15,115.83,107.56,101.53,95.13,84.95,85.72,77.69,116.42,92.49,103.05,90.21
2024-05,2024-05-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,320.94,2024-05_Annexure1.pdf,383.94,365.17,310.0,305.96,333.59,338.53,311.84,297.71,300.0,321.16,300.4,320.0,311.84,301.08,311.84,358.67,299.87
2024-05,2024-05-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,308.75,2024-05_Annexure1.pdf,323.89,299.88,300.0,290.0,289.38,282.3,300.66,304.37,300.0,301.94,320.26,340.0,321.3,299.55,300.0,369.67,316.59
2024-05,2024-05-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,548.27,2024-05_Annexure1.pdf,580.55,557.27,561.99,545.94,587.17,566.94,542.64,535.17,515.94,536.91,530.09,531.91,540.0,561.98,567.78,571.39,495.36
2024-05,2024-05-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,260.01,2024-05_Annexure1.pdf,287.35,271.92,246.51,239.96,242.87,233.29,240.33,254.54,269.15,271.05,253.54,260.0,256.83,288.33,263.95,289.93,259.85
2024-05,2024-05-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,87.85,2024-05_Annexure1.pdf,112.18,99.24,98.61,98.61,93.11,86.46,83.79,96.22,98.61,76.13,70.0,69.85,66.47,100.0,99.73,69.7,92.83
2024-05,2024-05-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,113.91,2024-05_Annexure1.pdf,124.65,116.85,123.36,121.78,116.32,108.96,108.45,108.51,111.98,123.8,123.87,117.44,110.12,104.25,101.44,103.57,115.38
2024-05,2024-05-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,67.68,2024-05_Annexure1.pdf,96.49,88.39,82.02,88.54,70.95,59.46,63.1,53.53,44.81,84.02,72.19,46.04,52.21,78.25,60.93,63.9,74.66
2024-06,2024-06-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,314.68,2024-06_Annexure1.pdf,383.94,365.17,304.96,300.0,331.8,333.3,292.19,306.19,303.24,302.24,300.01,300.0,299.77,298.87,308.18,347.34,289.82
2024-06,2024-06-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,313.54,2024-06_Annexure1.pdf,328.45,305.19,309.84,306.84,294.03,295.3,312.28,320.95,309.76,299.71,325.11,329.85,320.0,301.33,314.88,359.74,303.3
2024-06,2024-06-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,564.73,2024-06_Annexure1.pdf,589.35,573.54,580.0,560.0,624.64,564.95,554.98,574.06,546.65,549.77,546.58,532.48,540.0,574.11,600.0,561.12,536.34
2024-06,2024-06-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,293.21,2024-06_Annexure1.pdf,322.76,292.1,304.62,282.12,263.36,272.16,270.6,311.38,290.46,288.89,295.56,304.88,293.21,318.06,290.26,313.31,278.86
2024-06,2024-06-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,95.4,2024-06_Annexure1.pdf,118.59,110.4,103.09,107.97,94.2,95.67,103.78,100.0,100.0,85.91,75.25,73.19,77.38,104.67,110.5,82.28,94.57
2024-06,2024-06-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,129.98,2024-06_Annexure1.pdf,142.92,140.69,129.57,147.43,136.74,122.92,125.43,130.17,133.18,133.86,138.96,125.61,127.95,132.93,114.73,124.23,108.55
2024-06,2024-06-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,108.42,2024-06_Annexure1.pdf,130.31,116.58,117.71,112.11,102.57,102.77,92.12,107.0,90.9,135.16,120.15,103.6,114.87,103.08,91.15,109.98,104.49
2024-07,2024-07-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,325.02,2024-07_Annexure1.pdf,383.94,370.21,300.0,300.0,331.8,333.3,316.63,333.1,313.19,317.3,323.99,300.0,316.5,312.89,309.84,379.95,300.0
2024-07,2024-07-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,337.77,2024-07_Annexure1.pdf,360.24,335.35,332.25,320.0,323.32,309.84,334.13,352.75,329.1,328.14,346.27,360.0,329.75,320.0,334.1,392.36,343.3
2024-07,2024-07-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,573.48,2024-07_Annexure1.pdf,609.87,593.73,580.0,552.48,624.64,564.95,574.07,601.77,548.31,565.02,553.27,540.0,542.48,591.31,600.0,614.87,506.58
2024-07,2024-07-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,330.02,2024-07_Annexure1.pdf,357.17,331.03,332.32,317.16,310.97,300.0,294.9,352.69,327.26,336.49,341.16,334.89,329.32,354.33,320.82,354.94,323.3
2024-07,2024-07-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,98.28,2024-07_Annexure1.pdf,118.59,115.58,100.0,113.24,96.62,99.53,105.77,104.69,106.26,92.24,78.77,74.84,80.0,115.57,99.66,84.61,100.0
2024-07,2024-07-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,112.88,2024-07_Annexure1.pdf,141.91,138.65,114.65,123.1,113.01,105.25,101.94,104.14,126.93,116.49,121.53,100.0,102.51,125.67,101.53,95.19,100.0
2024-07,2024-07-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,165.1,2024-07_Annexure1.pdf,193.09,182.75,189.15,173.7,176.71,183.62,122.04,177.7,189.88,180.2,201.75,186.12,147.51,150.13,128.53,138.59,121.67
2024-08,2024-08-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,320.92,2024-08_Annexure1.pdf,383.94,371.89,285.89,287.83,319.08,334.63,310.53,333.1,313.19,320.03,314.8,300.0,305.83,312.51,300.0,369.78,311.84
2024-08,2024-08-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,341.16,2024-08_Annexure1.pdf,363.77,337.2,341.92,309.87,324.54,322.62,335.27,353.3,334.61,350.0,351.71,360.0,332.63,328.84,325.05,393.87,343.3
2024-08,2024-08-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,581.03,2024-08_Annexure1.pdf,620.72,601.88,561.92,545.94,624.55,567.94,600.94,601.77,559.27,573.31,550.58,540.0,571.77,599.55,600.0,638.94,532.2
2024-08,2024-08-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,354.44,2024-08_Annexure1.pdf,378.95,360.21,362.96,349.09,334.63,311.84,334.29,370.3,356.04,365.9,350.58,361.7,364.45,375.72,331.62,386.83,339.2
2024-08,2024-08-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,100.61,2024-08_Annexure1.pdf,123.97,117.31,107.57,115.9,101.28,95.2,100.0,118.32,112.92,90.2,79.72,80.0,83.86,120.0,93.56,87.67,100.0
2024-08,2024-08-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,134.87,2024-08_Annexure1.pdf,167.79,163.95,142.69,150.22,148.58,119.09,128.93,135.44,132.23,131.94,132.87,116.84,130.81,147.27,123.06,117.04,118.02
2024-08,2024-08-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,132.16,2024-08_Annexure1.pdf,158.61,150.23,161.65,143.41,148.59,122.09,115.46,118.25,139.02,154.42,142.62,131.63,142.24,125.01,98.31,98.64,120.4
2024-09,2024-09-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,311.65,2024-09_Annexure1.pdf,372.93,364.57,280.0,280.0,290.84,340.0,300.0,330.91,306.52,315.8,314.88,300.0,284.87,296.11,294.87,337.41,307.39
2024-09,2024-09-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,336.24,2024-09_Annexure1.pdf,360.47,334.02,312.47,310.0,309.38,330.77,304.88,353.3,322.87,354.82,354.11,360.0,338.11,310.18,313.19,389.95,373.21
2024-09,2024-09-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,568.62,2024-09_Annexure1.pdf,603.02,590.91,519.81,504.78,593.21,569.94,563.4,599.61,564.04,557.49,530.95,554.93,557.16,583.52,588.08,644.95,556.65
2024-09,2024-09-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,390.4,2024-09_Annexure1.pdf,424.37,399.4,395.76,389.8,383.03,339.77,386.6,403.28,395.39,410.31,397.48,412.42,360.0,405.14,373.23,399.76,370.3
2024-09,2024-09-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,102.33,2024-09_Annexure1.pdf,129.57,121.01,108.98,120.0,102.61,116.7,100.0,120.0,112.92,88.31,80.79,80.0,84.02,116.8,93.75,84.61,100.0
2024-09,2024-09-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,149.2,2024-09_Annexure1.pdf,176.58,168.47,159.9,171.98,153.56,139.88,147.43,157.16,149.89,147.58,148.37,129.62,144.8,163.08,135.43,117.03,138.77
2024-09,2024-09-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,117.82,2024-09_Annexure1.pdf,132.1,121.74,132.23,116.19,108.99,106.49,100.0,123.65,135.86,141.39,137.27,109.54,123.71,96.45,92.54,96.93,148.23
2024-10,2024-10-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,306.86,2024-10_Annexure1.pdf,367.07,361.65,280.0,280.0,290.84,340.0,298.65,309.25,300.0,312.79,313.86,300.0,282.61,286.93,280.0,327.91,303.3
2024-10,2024-10-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,357.86,2024-10_Annexure1.pdf,374.6,356.36,352.06,340.96,325.04,344.06,331.37,381.86,353.79,367.39,381.26,375.45,326.84,346.87,359.89,401.83,374.23
2024-10,2024-10-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,542.87,2024-10_Annexure1.pdf,595.35,582.86,475.93,480.0,567.94,569.94,547.31,566.24,514.55,532.13,478.53,560.0,575.94,515.48,551.95,617.7,522.97
2024-10,2024-10-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,411.18,2024-10_Annexure1.pdf,451.34,425.06,407.17,397.64,395.58,386.55,394.64,413.09,429.62,434.6,407.21,420.0,381.13,427.4,398.65,417.93,409.14
2024-10,2024-10-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,102.37,2024-10_Annexure1.pdf,134.07,127.25,116.94,120.64,106.0,117.97,97.91,120.0,112.92,86.87,80.61,80.0,80.0,115.95,94.97,75.56,100.0
2024-10,2024-10-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,154.97,2024-10_Annexure1.pdf,179.89,167.6,158.27,165.57,155.9,147.87,145.51,161.81,160.92,157.66,159.21,147.94,147.76,158.31,133.36,138.31,155.09
2024-10,2024-10-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,138.29,2024-10_Annexure1.pdf,160.18,146.64,140.71,144.07,134.89,126.15,120.0,147.93,151.78,172.25,155.8,139.68,150.33,115.9,92.91,117.17,159.47
2024-11,2024-11-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,305.09,2024-11_Annexure1.pdf,359.98,353.41,280.0,280.0,290.84,336.63,293.98,307.42,281.64,306.28,313.19,300.0,292.96,287.71,284.87,329.94,303.3
2024-11,2024-11-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,385.25,2024-11_Annexure1.pdf,393.28,380.54,380.0,360.0,349.39,373.3,380.0,376.74,363.3,408.75,422.64,414.97,401.4,361.64,380.0,419.92,393.22
2024-11,2024-11-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,523.56,2024-11_Annexure1.pdf,573.56,564.24,474.92,480.0,513.42,566.62,541.65,507.49,484.94,499.98,492.45,560.0,548.25,474.31,539.95,594.9,506.58
2024-11,2024-11-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,398.51,2024-11_Annexure1.pdf,440.63,426.68,372.35,359.86,357.87,378.85,374.64,387.04,413.77,421.61,410.3,420.0,383.04,414.23,381.63,439.89,406.56
2024-11,2024-11-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,110.93,2024-11_Annexure1.pdf,146.22,139.8,135.96,135.37,133.15,125.57,108.98,142.17,112.92,93.06,81.99,80.0,86.18,119.03,100.0,84.61,100.0
2024-11,2024-11-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,149.69,2024-11_Annexure1.pdf,172.04,160.27,153.26,169.85,154.53,139.36,139.08,155.16,154.92,158.56,155.13,146.59,140.2,150.48,133.05,121.28,150.0
2024-11,2024-11-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,165.65,2024-11_Annexure1.pdf,196.71,189.41,175.01,191.24,180.66,156.91,156.82,162.19,188.19,178.62,166.16,142.75,157.48,161.5,133.22,130.25,168.25
2024-12,2024-12-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,300.18,2024-12_Annexure1.pdf,348.79,347.96,280.0,280.0,290.84,343.3,266.62,307.42,280.0,299.88,314.88,300.0,280.0,287.71,277.47,329.86,286.51
2024-12,2024-12-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,387.27,2024-12_Annexure1.pdf,409.87,388.75,388.23,374.97,349.39,370.42,369.58,372.01,373.3,400.09,399.61,420.0,393.09,368.83,380.0,442.32,393.22
2024-12,2024-12-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,506.52,2024-12_Annexure1.pdf,526.41,502.71,476.62,477.48,508.49,566.62,520.0,490.39,478.3,472.9,484.93,554.93,544.95,459.41,509.71,557.44,496.27
2024-12,2024-12-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,378.97,2024-12_Annexure1.pdf,420.95,410.49,354.78,342.4,339.21,353.3,350.0,371.0,387.41,390.5,384.04,420.0,369.16,394.65,362.47,414.45,393.22
2024-12,2024-12-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,116.85,2024-12_Annexure1.pdf,135.77,129.14,120.0,127.75,132.51,114.23,113.0,131.53,126.22,113.97,108.5,114.65,90.33,121.07,108.75,97.78,112.19
2024-12,2024-12-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,141.85,2024-12_Annexure1.pdf,171.61,157.29,151.62,159.37,152.27,133.06,134.65,141.85,138.89,147.51,140.59,134.66,130.29,151.53,117.92,124.66,134.2
2024-12,2024-12-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,178.45,2024-12_Annexure1.pdf,225.48,212.84,192.88,187.61,188.75,160.26,166.05,170.43,179.61,174.79,159.85,162.63,160.78,192.67,158.36,166.96,189.9
2025-01,2025-01-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,301.03,2025-01_Annexure1.pdf,348.79,347.96,280.0,280.0,290.84,332.16,272.58,311.51,280.0,296.52,307.85,300.0,282.59,293.46,280.0,343.85,286.51
2025-01,2025-01-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,402.44,2025-01_Annexure1.pdf,419.04,393.48,396.64,380.0,400.05,376.21,375.25,424.28,385.18,398.37,410.52,427.98,397.14,397.69,395.92,463.93,409.14
2025-01,2025-01-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,494.66,2025-01_Annexure1.pdf,513.17,493.85,474.62,465.97,508.49,512.41,506.38,486.58,476.64,456.4,476.77,520.0,552.59,455.31,500.0,577.95,450.5
2025-01,2025-01-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,361.46,2025-01_Annexure1.pdf,397.76,385.2,323.71,315.83,332.75,329.3,337.86,367.43,372.36,367.58,364.34,401.17,370.66,367.91,346.5,415.87,366.35
2025-01,2025-01-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,87.4,2025-01_Annexure1.pdf,108.04,101.82,90.72,86.53,87.92,76.21,72.59,86.53,89.62,86.49,77.79,76.74,72.83,109.73,84.09,87.67,102.32
2025-01,2025-01-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,118.07,2025-01_Annexure1.pdf,150.5,142.14,130.47,132.75,122.21,104.28,113.2,108.78,112.55,116.94,103.92,102.88,111.04,138.0,108.88,115.93,106.35
2025-01,2025-01-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,119.02,2025-01_Annexure1.pdf,160.16,144.92,145.64,139.28,127.53,110.02,104.36,113.36,122.14,99.05,86.16,96.62,105.14,138.84,107.89,118.57,131.24
2025-02,2025-02-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,298.55,2025-02_Annexure1.pdf,348.79,347.96,280.0,280.0,290.84,291.1,276.63,314.26,280.0,294.94,304.88,300.0,280.0,298.87,280.0,334.9,286.51
2025-02,2025-02-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,400.88,2025-02_Annexure1.pdf,432.27,398.54,396.64,380.0,406.13,308.1,382.48,403.64,394.97,397.33,417.87,430.0,411.47,419.97,400.0,452.37,403.26
2025-02,2025-02-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,483.03,2025-02_Annexure1.pdf,503.75,489.9,467.2,452.42,503.41,479.19,471.65,479.81,473.27,429.68,453.27,494.73,554.1,456.08,500.0,537.3,481.13
2025-02,2025-02-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,332.51,2025-02_Annexure1.pdf,387.03,376.6,300.0,310.0,298.97,292.28,304.07,341.63,322.88,321.54,313.08,380.64,355.68,332.9,308.2,364.77,366.38
2025-02,2025-02-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,68.31,2025-02_Annexure1.pdf,85.53,78.49,70.66,63.16,68.6,58.07,60.0,62.89,68.87,73.15,62.61,56.46,53.94,89.17,62.06,74.55,85.95
2025-02,2025-02-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,88.62,2025-02_Annexure1.pdf,113.15,107.79,93.22,100.0,87.43,83.2,80.0,82.81,93.12,83.32,72.25,80.0,75.67,104.2,87.68,92.55,81.58
2025-02,2025-02-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,58.21,2025-02_Annexure1.pdf,86.14,78.93,83.85,77.07,70.65,60.77,61.6,58.71,66.71,40.88,30.36,36.63,42.71,70.48,54.2,46.83,64.06
2025-03,2025-03-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,293.89,2025-03_Annexure1.pdf,348.79,347.96,272.47,280.0,285.79,295.76,280.0,315.95,263.29,294.68,302.42,275.0,280.0,279.42,267.37,339.94,286.51
2025-03,2025-03-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,396.07,2025-03_Annexure1.pdf,432.27,398.54,399.16,387.48,397.72,341.62,400.0,388.76,386.6,395.72,414.91,400.0,346.54,411.86,400.0,444.92,400.0
2025-03,2025-03-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,463.12,2025-03_Annexure1.pdf,503.75,489.9,427.42,429.94,478.4,479.19,479.16,477.58,453.27,419.38,437.9,460.0,447.44,444.7,484.71,502.44,469.78
2025-03,2025-03-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,309.31,2025-03_Annexure1.pdf,375.66,367.42,274.51,272.47,290.42,300.0,282.29,298.82,281.41,309.06,304.1,296.35,311.51,310.35,296.63,341.08,373.21
2025-03,2025-03-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,62.95,2025-03_Annexure1.pdf,79.09,75.7,64.8,62.35,65.05,53.13,52.33,61.04,61.41,67.84,56.3,51.15,53.13,83.53,60.77,54.38,81.5
2025-03,2025-03-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,69.8,2025-03_Annexure1.pdf,94.1,87.95,74.81,73.85,71.9,58.21,56.23,62.97,72.84,69.13,56.58,53.82,60.28,90.65,72.87,64.48,83.03
2025-03,2025-03-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,73.04,2025-03_Annexure1.pdf,108.19,99.42,101.94,86.8,83.41,83.24,81.81,70.56,94.32,50.18,37.61,48.99,50.42,96.32,65.15,61.45,74.05
2025-04,2025-04-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,294.42,2025-04_Annexure1.pdf,348.79,347.96,270.0,280.0,280.83,295.76,280.0,324.88,263.29,293.36,292.75,275.0,280.0,287.35,280.0,337.34,286.51
2025-04,2025-04-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,396.42,2025-04_Annexure1.pdf,432.27,398.54,390.0,390.0,389.48,348.19,400.0,403.45,393.31,393.61,411.55,400.0,348.2,405.47,394.9,452.37,400.0
2025-04,2025-04-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,463.56,2025-04_Annexure1.pdf,503.75,489.9,420.0,420.0,461.0,479.19,480.0,471.03,443.31,411.97,424.72,454.92,533.25,443.31,489.9,504.94,469.78
2025-04,2025-04-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,309.17,2025-04_Annexure1.pdf,364.63,358.46,281.31,292.2,277.19,300.0,274.12,304.33,281.49,304.67,295.75,293.18,314.91,318.08,308.2,337.41,373.21
2025-04,2025-04-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,63.61,2025-04_Annexure1.pdf,71.21,70.94,60.0,60.77,58.07,50.0,54.77,61.04,63.98,71.16,68.75,56.46,57.56,79.93,60.0,64.48,81.2
2025-04,2025-04-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,56.54,2025-04_Annexure1.pdf,81.76,75.76,64.47,60.77,53.42,43.28,52.33,51.4,57.32,61.22,48.15,42.29,37.25,76.07,56.33,46.33,77.38
2025-04,2025-04-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,64.93,2025-04_Annexure1.pdf,100.64,97.49,79.47,87.12,71.24,68.13,74.01,61.48,69.1,58.12,43.86,38.34,31.09,94.04,58.96,52.8,70.3
2025-05,2025-05-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,293.92,2025-05_Annexure1.pdf,348.79,347.96,271.61,270.0,280.83,295.76,279.15,327.72,263.29,292.75,291.5,275.0,280.0,297.19,277.47,329.94,286.51
2025-05,2025-05-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,400.82,2025-05_Annexure1.pdf,432.27,398.54,384.11,390.0,389.48,371.66,400.82,407.7,393.31,393.15,414.5,414.91,389.69,395.23,389.87,439.95,414.73
2025-05,2025-05-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,457.78,2025-05_Annexure1.pdf,503.75,489.9,420.0,420.0,458.52,479.19,480.0,471.03,434.14,410.04,430.28,440.0,509.25,426.31,474.92,482.39,469.78
